;;;;;;;;;;;;
;;;;;;;;;;;;
DateTime;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C
01-01-2023 05:1368;8,9;6;2,5;0;101;20,5;0,2;0,7;8,3;8,9;0,7;12
01-01-2023 06:1368;11,8;4;1,8;0;101;19,4;0,2;0,6;8,1;8,7;0,7;11,9
01-01-2023 01:1369;7,7;2;2,2;0;108;19,1;0,3;0,9;9,9;10,9;0,7;12,3
01-01-2023 02:1369;7,6;7;1,1;0;20;15,8;0,3;1,4;11,7;13,1;0,7;12,6
01-01-2023 03:1369;11,5;10;0,7;0;291;17,5;0,3;1,4;12,8;14,1;0,7;14,2
01-01-2023 04:1369;9;6;1,2;0;201;18,2;0,3;1;11,1;12,1;0,8;15,5
01-01-2023 05:1369;8,6;0;2,1;0;188;18,1;0,3;1,1;10,5;11,6;0,7;16,3
01-01-2023 06:1369;10,3;0;0,6;0;301;20,2;0,3;0,9;10;10,9;0,8;18,4
01-01-2023 01:1370;10,3;3;1,9;0;179;19,9;0,3;1;10,1;11,1;0,8;18,4
01-01-2023 02:1370;11;11;1,5;0;78;20;0,3;0,8;9,7;10,6;0,9;17,4
01-01-2023 03:1370;8,4;3;1,2;0;213;19,7;0,3;0,9;9,8;10,7;0,9;18,6
01-01-2023 04:1370;7,6;1;0,2;0;203;20,1;0,3;0,9;10,2;11;0,8;18,2
01-01-2023 05:1370;9,6;3;0,4;0;107;22;0,2;0,8;9,8;10,5;0,9;17,8
01-01-2023 06:1370;6,4;0;0,2;0;251;20,8;0,3;0,8;10,2;11;0,8;16,5
01-01-2023 01:1371;4,9;0;0,8;0;173;17,4;0,3;0,9;10,6;11,4;0,9;14,9
01-01-2023 02:1371;6,6;1;0,6;0;124;17,5;0,3;0,9;10,3;11,1;0,8;14,1
01-01-2023 03:1371;10,6;8;0,9;0;38;14,1;0,3;1,1;11,2;12,3;0,8;13,5
01-01-2023 04:1371;13,6;10;1,5;0;32;16,2;0,3;1,1;11,6;12,7;0,8;13,4
01-01-2023 05:1371;12,8;6;1,6;0;357;17,1;0,3;1;10,7;11,6;0,8;13,3
01-01-2023 06:1371;10,6;3;0,8;0;157;17,7;0,2;0,9;10,8;11,7;0,9;13,5
01-01-2023 01:1372;6,8;2;1,6;0;109;18,5;0,2;0,7;9,6;10,2;0,8;13,2
01-01-2023 02:1372;5,4;4;1;0;16;14,7;0,2;0,7;9,1;9,9;0,8;12,5
01-01-2023 03:1372;5,4;4;1,6;0;354;11,7;0,3;1;10,5;11,5;0,8;12
01-01-2023 04:1372;5,4;1;1;0;359;10,4;0,3;1,1;11,8;12,9;0,5;11,7
01-01-2023 05:1372;4,7;0;1,1;0;17;14,8;0,2;1;10,9;11,9;0,8;11,9
01-01-2023 06:1372;8,1;0;0,4;0;24;7,4;0,4;1,7;11,3;12,9;0,9;11,5
01-01-2023 01:1373;12,1;1;0,7;0;18;9,6;0,4;4,6;14,2;18,9;0,9;12,2
01-01-2023 02:1373;11,3;6;1,3;0;340;13,4;0,3;2;13,7;15,7;0,9;13,2
01-01-2023 03:1373;11,8;4;0,5;0;209;15,9;0,3;1,6;13,1;14,7;0,9;14,8
01-01-2023 04:1373;10,1;0;0,8;0;192;18,7;0,3;0,9;11;11,9;0,9;15,6
01-01-2023 05:1373;7,7;0;2,7;0;178;19,8;0,2;0,7;8,6;9,3;0,8;15,3
01-01-2023 06:1373;8,4;0;2,8;0,4;159;19,3;0,3;0,8;8,4;9,2;0,8;14,4
01-01-2023 01:1374;8,8;0;2,3;0;158;20,9;0,3;0,8;9,2;10;0,9;15,8
01-01-2023 02:1374;6,1;0;2,4;0;158;20,8;0,3;0,8;9,5;10,3;0,9;16,6
01-01-2023 03:1374;5,1;2;2,6;0;132;21,6;0,2;0,7;8,9;9,6;0,9;16,7
01-01-2023 04:1374;8,1;6;1,3;0;159;20,6;0,3;0,8;9,7;10,5;0,7;16,8
01-01-2023 05:1374;9,4;0;2,4;0;146;20,5;0,2;0,7;9,2;9,9;0,9;15,8
01-01-2023 06:1374;5,8;0;2,8;0;138;19,9;0,3;0,7;8,7;9,4;0,9;14,4
01-01-2023 01:1375;5,8;0;1,6;0;147;19,1;0,3;0,7;8,7;9,4;0,9;13,8
01-01-2023 02:1375;6,2;3;1,1;0;48;17,3;0,3;0,8;10;10,9;0,9;13,3
01-01-2023 03:1375;7,9;2;1,3;0;81;14,6;0,3;1,2;11,5;12,6;0,9;12,7
01-01-2023 04:1375;9,6;5;0,9;0;77;7,8;0,5;3,6;14,7;18,3;0,9;12,2
01-01-2023 05:1375;15,5;7;1,8;0;101;15,7;0,3;2,9;14,5;17,4;0,9;12,4
01-01-2023 06:1375;5,4;2;0,7;0;48;11,7;0,3;1,4;12,5;14;0,8;11,8
01-01-2023 01:1376;8,4;0;0,9;0;124;11,6;0,2;1,5;12,3;13,9;1;11,7
01-01-2023 02:1376;10,3;3;0,5;0;106;14,2;0,2;1;11;12;0,9;11,9
01-01-2023 03:1376;4;4;1,6;0;123;17,7;0,2;0,7;9,1;9,8;0,9;12,1
01-01-2023 04:1376;2;2;1,3;0;116;16,2;0,2;0,7;8,6;9,3;0,9;11,8
01-01-2023 05:1376;7,1;2;1,7;0;128;16,9;0,2;0,8;8,8;9,5;0,7;11,8
01-01-2023 06:1376;9,9;4;0,9;0;98;11,4;0,3;1,5;10,8;12,3;0,7;11,5
01-01-2023 01:1377;11,3;2;0,5;0;114;3,6;0,9;20,4;17,3;37,7;1,5;11,2
01-01-2023 02:1377;29,2;3;0,8;0;10;9,2;0,5;29,4;19,5;48,9;1,2;13,2
01-01-2023 03:1377;13,6;7;0,9;0;219;15,2;0,3;10,5;17,9;28,5;1;15,3
01-01-2023 04:1377;13,6;6;0,6;0;223;17,5;0,3;2,7;16,3;19;0,9;17,3
01-01-2023 05:1377;16,2;6;1,4;0;211;19,3;0,3;1,6;14,3;15,9;0,9;18,3
01-01-2023 06:1377;13,1;7;1,6;0;182;19,3;0,3;1,6;13,5;15,1;0,9;17,9
01-01-2023 01:1378;12,8;8;1,7;0;181;19,3;0,3;1,2;12,8;14,1;1;18,1
01-01-2023 02:1378;18;18;1,9;0;164;19,1;0,3;1,4;13,1;14,5;1;17,8
01-01-2023 03:1378;18,4;5;1,6;0;155;18,9;0,3;1,4;13,4;14,8;0,9;17
01-01-2023 04:1378;16;9;2,8;0;100;19,8;0,3;1,4;13,2;14,6;0,8;16,6
01-01-2023 05:1378;15,3;7;2,8;0;137;20,4;0,3;1,4;12,9;14,3;0,8;15,9
01-01-2023 06:1378;12,3;1;0,6;0;126;17,7;0,3;1,1;12,7;13,8;1,1;15,5
01-01-2023 01:1379;12;4;0,4;0;13;16,7;0,3;1,2;13,6;14,8;1;14
01-01-2023 02:1379;17,7;8;2,1;0;112;17,3;0,3;1,2;13,4;14,6;0,6;13,8
01-01-2023 03:1379;16,5;2;0,1;0;144;15,9;0,3;1,1;11,4;12,5;0,6;13,3
01-01-2023 04:1379;15,3;4;0,6;0;111;5,8;0,6;7,8;18,1;25,9;1,2;12
01-01-2023 05:1379;24,8;9;1,2;0;64;11,2;0,5;12,7;20,2;32,9;1;11,8
01-01-2023 06:1379;13,3;8;0,6;0;21;8,6;0,4;4,9;18,1;22,9;0,6;10,9
01-01-2023 01:1380;23,9;6;1,1;0;132;11,9;0,3;8,1;17,2;25,3;0,9;10,7
01-01-2023 02:1380;12,8;6;2,2;0;122;20,2;0,2;1,1;11,4;12,5;0,8;11,8
01-01-2023 03:1380;17,4;5;1,5;0;104;17,9;0,2;0,6;8,6;9,2;0,7;11,3
01-01-2023 04:1380;12,8;3;0,9;0;91;14,9;0,2;0,7;8,8;9,5;0,7;10,6
01-01-2023 05:1380;10,6;10;1,4;0;117;14,6;0,2;1,2;11;12,2;0,8;10,1
01-01-2023 06:1380;10,1;5;1,5;0;108;10,3;0,5;3,5;12,5;16;1;10,3
01-01-2023 01:1381;25,1;5;0,6;0;87;6,5;0,8;33;20,6;53,6;1,6;10
01-01-2023 02:1381;22,6;12;1,1;0;21;12,8;0,5;25,5;20,8;46,3;1,1;12,3
01-01-2023 03:1381;18,9;11;1,2;0;344;19,5;0,3;9;19,3;28,2;1,2;15,5
01-01-2023 04:1381;12,8;9;0,9;0;237;23,2;0,2;2,3;17,3;19,6;1,2;18,5
01-01-2023 05:1381;11,3;6;0,7;0;173;24,1;0,2;1,1;13,7;14,7;1;19,5
01-01-2023 06:1381;10,1;4;1;0;130;22,6;0,2;0,9;11,6;12,6;0,9;19,9
01-01-2023 01:1382;10,1;3;1,4;0;207;22,5;0,2;1;11,7;12,7;1;20
01-01-2023 02:1382;11,8;4;1,4;0;158;22,4;0,2;0,9;11,5;12,5;1;19,9
01-01-2023 03:1382;12;6;2,2;0;152;21,6;0,3;1;11,2;12,3;0,9;19,7
01-01-2023 04:1382;9,4;6;2,1;0;166;22,1;0,2;1,2;12,1;13,3;0,9;20,1
01-01-2023 05:1382;10,8;3;2,1;0;150;21,7;0,3;1,2;12,4;13,6;1,2;19,3
01-01-2023 06:1382;13;3;1,7;0;135;20,5;0,3;1,2;13,6;14,8;0,9;17,2
01-01-2023 01:1383;12,2;2;2,1;0;107;17,4;0,4;1,3;14;15,3;0,9;14,8
01-01-2023 02:1383;28,2;0;1,8;0;115;15,5;0,4;2,2;15,9;18,1;1;13,8
01-01-2023 03:1383;20,9;6;2,3;0;120;16;0,4;2,5;16,7;19,2;1,1;13,1
01-01-2023 04:1383;19,2;10;2,7;0;119;18,5;0,3;1,6;14,5;16,1;0,8;12,7
01-01-2023 05:1383;16,2;7;1,2;0;122;15,2;0,3;1,3;12,6;13,8;0,9;12,2
01-01-2023 06:1383;23,1;3;0,7;0;5;9,4;0,4;5,5;18,3;23,9;1;10,9
01-01-2023 01:1384;25,1;7;0,8;0;32;12,5;0,3;2,8;16,7;19,5;0,8;10,6
01-01-2023 02:1384;14,7;8;0,7;0;91;10,3;0,3;2,7;15,7;18,4;0,9;9,6
01-01-2023 03:1384;17,7;2;0,7;0;106;6,5;0,3;2;14,8;16,8;0,9;9
01-01-2023 04:1384;10,1;0;0,4;0;43;9,4;0,3;2,4;14,6;17;0,9;8,9
01-01-2023 05:1384;15,3;5;0,6;0;9;3,6;0,5;7,2;16,3;23,4;1,1;8,5
01-01-2023 06:1384;38,8;10;0,8;0;10;1,9;0,6;28;19;47;1,6;8,4
01-01-2023 01:1385;35,3;11;0,5;0;351;1,7;1,3;50,7;20,9;71,6;2,1;8,5
01-01-2023 02:1385;52,5;26;1,2;0;7;5,8;1,4;75,8;23,9;99,7;2,3;13,1
01-01-2023 03:1385;38,9;18;1,8;0;353;15,6;0,5;47,2;24;71,2;1,9;15,1
01-01-2023 04:1385;34,8;13;1,4;0;352;17,9;0,5;22,6;24,6;47,2;4;17
01-01-2023 05:1385;36,8;11;0,9;0;314;23,1;0,3;10;24,3;34,3;1,6;19,6
01-01-2023 06:1385;25,3;16;1,5;0;105;23,2;0,2;1,7;16,7;18,3;0,9;19,4
01-01-2023 01:1386;17,7;4;1,6;0;151;23,5;0,2;1;12,7;13,8;1;20
01-01-2023 02:1386;0;18;2,4;0;158;23,3;0,2;1,1;12,1;13,1;1,2;21,3
01-01-2023 03:1386;20,8;8;3,1;0;139;24,2;0,2;0,9;10,8;11,6;1;19,9
01-01-2023 04:1386;13,6;8;2;0;139;24,3;0,2;0,9;11;11,9;1;20,5
01-01-2023 05:1386;14;4;2,2;0;129;22,8;0,3;1,2;13,3;14,4;0,8;19,6
01-01-2023 06:1386;26;0;3,5;0;118;23,3;0,3;1;12,7;13,7;0,7;17
01-01-2023 01:1387;16,4;0;2,2;0;140;19,4;0,4;1,1;14,9;16;1;15,9
01-01-2023 02:1387;23,6;1;1,6;0;128;20,4;0,3;0,9;14,4;15,3;1;15
01-01-2023 03:1387;18,4;3;1,6;0;128;17,7;0,4;1,6;14,5;16,1;0,9;14,4
01-01-2023 04:1387;23,6;5;3;0;119;20,3;0,3;1,8;15,9;17,7;1;13,9
01-01-2023 05:1387;11,8;7;3,4;0;147;22,4;0,2;0,6;9,1;9,7;0,8;13,2
01-01-2023 06:1387;12,3;7;2,8;0;120;22,3;0,2;0,6;8,4;9;0,8;12,9
01-01-2023 01:1388;17;9;2,3;0;126;24,1;0,2;0,4;7,8;8,3;0,9;12,6
01-01-2023 02:1388;17,7;9;0,6;0;71;19;0,2;0,5;8,5;9;0,9;11,9
01-01-2023 03:1388;6,7;6;0,6;0;130;18,6;0,2;0,7;11;11,6;0,9;11,4
01-01-2023 04:1388;17,2;5;1,8;0;141;23,4;0,2;0,5;8,3;8,8;0,9;11,6
01-01-2023 05:1388;8,9;3;1,7;0;151;23,4;0,2;0,4;7,5;8;1;11,8
01-01-2023 06:1388;11,3;4;1,2;0;1;1,3;0,6;11,5;15,6;27,1;1,7;9,9
01-01-2023 01:1389;48,4;9;1,1;0;2;1,6;1,5;72,5;22,5;95;3,4;9,3
01-01-2023 02:1389;85,4;41;0,6;0;57;3,6;1,7;116,5;25,6;142,2;3,7;13,3
01-01-2023 03:1389;75;34;0,4;0;247;12,1;1;87,6;29,8;117,5;2,3;17,6
01-01-2023 04:1389;43,6;20;0,9;0;108;23,9;0,4;38,1;29,6;67,6;1,4;18,6
01-01-2023 05:1389;24,8;9;1,6;0;350;27,2;0,3;7;25,6;32,6;1,3;19,2
01-01-2023 06:1389;26,5;8;1,8;0;338;26,3;0,3;1,5;20,6;22,1;1,1;18,9
01-01-2023 01:1390;18,9;4;0,1;0;347;29;0,3;1,2;18,4;19,6;1;19,9
01-01-2023 02:1390;25,4;7;0,8;0;230;44,1;0,4;0,7;16,9;17,6;1,3;20,9
01-01-2023 03:1390;28,7;27;0,7;0;245;56;0,5;0,6;19,7;20,2;1,8;20,9
01-01-2023 04:1390;59,6;26;2,2;3;146;45;0,8;0,7;29,7;30,4;1,3;16,1
01-01-2023 05:1390;67;25;2;0;131;36,8;0,9;1;34,6;35,5;1,5;16,9
01-01-2023 06:1390;70,9;38;1;0;134;14,3;1,6;5;43,3;48,3;1,5;16
01-01-2023 01:1391;83,9;36;0,8;0;260;23,4;1,1;5,4;47,9;53,2;1,4;15,7
01-01-2023 02:1391;75,5;25;0,8;0;248;27,9;0,8;1,7;41,6;43,3;1,3;15,2
01-01-2023 03:1391;52,3;23;0,9;0;239;15,8;1,1;2,7;39;41,8;1,4;14,9
01-01-2023 04:1391;64,8;28;0,4;0;136;7,8;1,2;5,6;39,8;45,5;1,5;14,5
01-01-2023 05:1391;70,2;27;0,7;0;97;8,7;0,9;15,6;37,3;52,9;1,4;13,8
01-01-2023 06:1391;41,1;19;0,6;0;129;5;0,9;16;31,6;47,7;1,3;13,8
01-01-2023 01:1392;38,7;21;1;0;123;17,5;0,3;8,5;26,1;34,6;1,1;13,9
01-01-2023 02:1392;22,1;17;0,8;0;103;18,8;0,3;1,8;19,8;21,6;1,1;13,7
01-01-2023 03:1392;24,3;19;1;0;123;14,8;0,3;1,2;17,2;18,5;1;13,6
01-01-2023 04:1392;27,7;24;0;0;336;5,7;0,5;2,7;20,7;23,4;1,3;13,6
01-01-2023 05:1392;36,6;22;0,6;0;94;11;0,3;4,7;23,8;28,5;1,2;13,4
01-01-2023 06:1392;26,5;14;0,7;0;88;9,7;0,4;5,2;21,7;26,9;1,2;13,5
01-01-2023 01:1393;29,1;13;0,7;0;94;8,5;0,6;10,7;23,2;33,9;1,2;13,8
01-01-2023 02:1393;37,3;13;0,4;0;1;10,2;0,6;11,1;25,4;36,5;1,2;14,5
01-01-2023 03:1393;32,1;0;0,4;0;40;11;0,5;4,6;14,1;18,7;0;15,4
01-01-2023 04:1393;0;0;0,7;0,2;5;12,7;0,4;3,2;10;13,3;0;15,3
01-01-2023 05:1393;33,3;0;0,9;0;1;16;0,5;0;0;0;1,7;16,6
01-01-2023 06:1393;28;17;1,4;0;129;0;0;0;0;0;1;16,6
01-01-2023 01:1394;23,3;4;0,8;0;124;27,4;0,3;4;6;10;1,6;18,3
01-01-2023 02:1394;18,7;8;1,2;0;91;29,1;0,3;3,2;5,7;8,9;2,3;18,3
01-01-2023 03:1394;22,1;11;1,9;0;125;26;0,3;4,1;7,9;12;1,8;17,5
01-01-2023 04:1394;26,2;10;2,6;0;137;22,8;0,4;4,9;7,7;12,6;1,2;15,5
01-01-2023 05:1394;27,9;16;2,9;0;136;24,2;0,3;4,6;6,8;11,4;1,3;15,8
01-01-2023 06:1394;18,9;7;2,5;0;133;20,6;0,4;5,1;8,9;14;1,1;14,9
01-01-2023 01:1395;22,4;8;1,1;0;144;8,4;0,9;16,4;21,8;38,2;1,3;14,1
01-01-2023 02:1395;33,8;7;0,3;0;190;3;1,2;22,4;32,1;54,5;1,3;14,1
01-01-2023 03:1395;64;32;0,7;0;280;5,1;1;6,1;39,6;45,8;1,3;13,8
01-01-2023 04:1395;55,7;31;0,9;0;267;1,2;1,1;12;41,4;53,4;1,4;13,9
01-01-2023 05:1395;70,4;49;0,8;0;319;1;1,1;14,8;39,4;54,2;0,4;13,8
01-01-2023 06:1395;77,4;53;1,1;0;337;2,8;0,9;8,1;38;46;0,5;13,8
01-01-2023 01:1396;64,4;40;0,9;0;18;2,6;0,8;6,1;35,5;41,6;0,6;13,6
01-01-2023 02:1396;69,7;49;0,7;0;345;7;0,6;1,9;28,4;30,4;0,2;13,3
01-01-2023 03:1396;51,8;43;0,9;0;266;6,3;0,7;3,7;29,6;33,2;0,4;13,2
01-01-2023 04:1396;54,4;33;0,9;0;278;7,3;0,6;1,5;27,1;28,6;0,6;13,1
01-01-2023 05:1396;60,8;34;0,5;0;345;1,1;0,7;6,3;32,9;39,2;0,6;13,2
01-01-2023 06:1396;65;41;1,1;0;354;0,9;0,7;18,3;27,5;45,7;0,6;12,9
01-01-2023 01:1397;57,7;35;0,7;0;2;1,1;1;41,2;21,7;62,8;0,8;12,7
01-01-2023 02:1397;63,3;40;0,6;0;309;2,2;1;46,5;22,4;68,9;1,2;13,7
01-01-2023 03:1397;64,5;36;0,9;0;252;8,2;1;39,1;28,5;67,6;1,3;16,5
01-01-2023 04:1397;73,6;40;0,9;0;318;17,9;0,9;18,6;32,9;51,5;0,9;17,2
01-01-2023 05:1397;68,1;45;1,1;0;246;24;0,9;6,9;35,7;42,6;2;16,6
01-01-2023 06:1397;76;45;1;0;231;34,3;0,6;4,4;24,3;28,7;1,4;17
01-01-2023 01:1398;59,8;30;0,6;0;288;33,6;0,7;5,3;27,4;32,7;1,1;17,7
01-01-2023 02:1398;64,7;32;1;0;334;21,9;0,7;5,2;23,8;29;0,5;15,9
01-01-2023 03:1398;39,2;16;0,9;0;199;26,1;0,6;5,5;18,4;23,8;0,2;16,3
01-01-2023 04:1398;32,1;19;0,9;0;167;25,8;0,6;4,9;20,2;25,1;0,2;16,6
01-01-2023 05:1398;32,1;14;1,5;0;194;18,8;0,7;5,6;25,2;30,8;0,2;15,5
01-01-2023 06:1398;29;13;1,1;0,1;176;5,9;1;8,9;34,1;43,1;0,2;14,2
01-01-2023 01:1399;34,1;21;0,5;1,3;179;2;1,2;16,4;35,3;51,7;0,3;13,8
01-01-2023 02:1399;33,3;21;0,7;0,2;120;1,5;1,1;19,1;31,4;50,5;0,3;13,3
01-01-2023 03:1399;32,8;19;1;3,1;142;3;1;15,2;27,1;42,4;0,2;13
01-01-2023 04:1399;27;18;0,8;0,1;115;3,4;0,8;13,8;20,7;34,4;0,2;12,7
01-01-2023 05:1399;24,6;6;1,1;0,1;123;4,2;0,7;12,1;17,9;30;0,1;12,6
01-01-2023 06:1399;19,6;7;0,9;0,5;348;2,3;0,7;15,5;20,1;35,6;0,2;12,7
01-01-2023 01:1400;22;22;1,3;0,5;330;10,7;0,4;2,4;14,1;16,5;0;12,3
01-01-2023 02:1400;10,6;5;0,4;0,5;355;10,5;0,4;1,3;14,2;15,5;0;12,1
01-01-2023 03:1400;18,4;16;0,6;0,7;6;6,3;0,5;2,5;18,6;21;0;12
01-01-2023 04:1400;17,6;13;0,6;0;47;3,4;0,5;5,4;18,5;23,9;0,1;12
01-01-2023 05:1400;21,6;13;0,6;0;63;2,8;0,5;7;14;21;0,1;11,9
01-01-2023 06:1400;17;16;0,4;0;77;4,4;0,4;4,3;13;17,3;0;11,9
01-01-2023 01:1401;22,4;11;0,8;0,1;330;3,2;0,5;8,3;16,2;24,5;0,2;12,1
01-01-2023 02:1401;19,2;17;0,7;0;313;5,3;0,6;13;16,8;29,8;0,6;12,9
01-01-2023 03:1401;26;15;0,5;0;224;8,5;0,6;11,3;17,3;28,6;0,8;13,9
01-01-2023 04:1401;23,8;18;0,6;0;285;14,7;0,5;6,3;13,5;19,7;0,6;14,5
01-01-2023 05:1401;26,8;5;0,2;0;169;18,4;0,5;7,6;13,1;20,7;1;16
01-01-2023 06:1401;26,7;21;1,8;0;136;28,3;0,5;6,5;11,9;18,4;0,3;17,5
01-01-2023 01:1402;24,3;13;1;0;153;24,4;0,3;2,6;4,7;7,3;0;18,1
01-01-2023 02:1402;17,2;9;1,5;0;126;26;0,2;2,3;3,6;5,9;0;19,5
01-01-2023 03:1402;0;26;0,7;0;67;28,7;0,3;1,5;3,7;5,2;0;19,7
01-01-2023 04:1402;15,5;12;1,1;0;314;39,1;0,5;2,1;12;14,1;1;18,2
01-01-2023 05:1402;40,4;19;0,4;0;173;31,4;0,4;1,8;8,9;10,7;0,3;17,2
01-01-2023 06:1402;26;10;0,6;9,5;47;12,5;0,6;7,5;15,3;22,8;0,1;13,2
01-01-2023 01:1403;27;9;0,8;4,4;116;11,3;0,7;7,8;18,6;26,4;0,1;12,9
01-01-2023 02:1403;26,5;11;0,6;0,1;74;3,5;1,1;26,4;20;46,4;0,4;13
01-01-2023 03:1403;28,4;22;1;0;119;1,7;1,3;30;24,7;54,7;0,5;13,4
01-01-2023 04:1403;33,8;22;0,6;0,1;92;3,5;0,9;22,2;18,5;40,8;0;13,5
01-01-2023 05:1403;32,1;7;0,7;0;65;1,9;0,9;19,8;16,5;36,3;0;13,2
01-01-2023 06:1403;19,7;18;0,7;0;104;2;0,7;11,8;16,4;28,1;0;13,1
01-01-2023 01:1404;30,1;10;0,4;7,4;304;10,1;0,5;2,2;17;19,2;0;12,7
01-01-2023 02:1404;0;11;0,9;3,2;214;12,8;0,4;0,6;12,4;13,1;0;12,5
01-01-2023 03:1404;0;21;0,9;1,1;157;18;0,3;0,4;11,2;11,6;0,1;12,2
01-01-2023 04:1404;11;11;0,6;0,1;334;11,7;0,3;0,4;13;13,5;1,4;12,3
01-01-2023 05:1404;11,1;11;0,8;0;269;8,7;0,3;0,8;17,2;18;0,9;12,3
01-01-2023 06:1404;15,8;10;0,4;0,1;324;5,1;0,6;12,7;21,7;34,4;0,7;12,2
01-01-2023 01:1405;0;20;0,7;0;176;2,3;1,3;51,2;24,6;75,8;1,1;12,4
01-01-2023 02:1405;23;23;0,5;0;351;7,1;1;28,3;18,5;46,8;0,7;13,8
01-01-2023 03:1405;22,1;17;0,9;0;3;13,6;0,7;16,5;13,7;30,1;0,4;15,8
01-01-2023 04:1405;19,7;8;1,6;0;103;22,3;0,3;4,8;5,3;10,1;0;17,5
01-01-2023 05:1405;13,8;6;2;0;146;26,8;0,2;3;2,8;5,8;0;19
01-01-2023 06:1405;11,3;6;2,4;0;129;26,3;0,3;3,5;4;7,5;0;18,7
01-01-2023 01:1406;10;10;2,6;0;146;25,2;0,3;3,7;4,4;8,1;0;17,6
01-01-2023 02:1406;9,1;4;1,9;0;246;49,3;0,7;3;21,9;24,8;0,5;17
01-01-2023 03:1406;62,8;35;1,1;0;245;50,6;0,6;3,2;19,8;23;0,3;16,2
01-01-2023 04:1406;47,9;35;1,7;0;250;48,7;0,5;2,4;17,6;20;0,3;17
01-01-2023 05:1406;33,8;28;1;0;255;42,4;0,5;2,4;17,3;19,7;0,2;17,5
01-01-2023 06:1406;38,6;20;0,3;0;146;24,7;0,6;4,2;19,3;23,5;0,1;16,5
01-01-2023 01:1407;31,6;10;0,5;0;309;22,1;0,7;3,3;22,6;25,8;0,2;15,7
01-01-2023 02:1407;36,5;10;0,7;0;260;6,1;0,9;6,4;35,6;42;0,5;15,1
01-01-2023 03:1407;51,2;16;0,8;0;358;1,6;1,3;29,6;30,3;60;0,7;13,8
01-01-2023 04:1407;46,5;20;1;0;134;3,2;1;21,3;21,2;42,4;0,4;13,2
01-01-2023 05:1407;39,6;19;0,6;0;256;2,1;0,8;18,1;29,4;47,6;0,6;13,7
01-01-2023 06:1407;42,8;24;0,6;0;298;2,2;0,7;6,7;31,4;38,1;0,6;13,6
01-01-2023 01:1408;53;19;1,1;0;267;6,3;0,6;1,5;27;28,5;0,5;13,6
01-01-2023 02:1408;40,6;14;0,9;0;279;17,6;0,4;1;15,6;16,6;0,4;13,3
01-01-2023 03:1408;23,6;19;0,7;0,2;255;18,1;0,3;0,4;11,6;12;0;12,9
01-01-2023 04:1408;22,9;8;0,5;0,3;313;14,4;0,3;0,4;12,1;12,5;0;12,5
01-01-2023 05:1408;22,9;10;0,9;0;251;12,8;0,3;0,5;11,6;12,2;0;12,5
01-01-2023 06:1408;15;10;1,1;0;152;6,5;0,5;9,6;15,8;25,5;0;12,5
01-01-2023 01:1409;11,6;8;0,9;0;133;2,9;1,3;46,1;16,4;62,5;0,5;12,1
01-01-2023 02:1409;31,9;10;0,8;0;8;6,9;1;30,1;17,1;47,2;0,3;13,6
01-01-2023 03:1409;22,5;11;0,7;0;30;15,9;0,6;13,9;13,7;27,6;0;16,4
01-01-2023 04:1409;27,7;16;0,3;0;79;22,1;0,5;10,3;11;21,3;0;19
01-01-2023 05:1409;23,9;12;0,9;0;323;32,1;0,4;7,5;11;18,5;0;21,4
01-01-2023 06:1409;27,8;12;0,9;0;247;44,4;0,4;5;12;17;0;22,8
01-01-2023 01:1410;30,1;16;1,2;0;280;44,4;0,4;3,6;10,4;14;0,3;21,8
01-01-2023 02:1410;30,3;13;1,4;0;271;39,2;0,3;4,3;8;12,3;0,1;21,4
01-01-2023 03:1410;32,4;13;1,7;0;286;33,7;0,3;4;8;11,9;0,1;20,7
01-01-2023 04:1410;30,6;10;1,9;0;256;29,7;0,4;4,8;10,1;14,9;0,1;19,4
01-01-2023 05:1410;23,5;6;2,1;0;250;20,1;0,5;4,1;15,6;19,7;0;16,9
01-01-2023 06:1410;32,9;3;1,4;0;254;13,8;0,5;4,2;19;23,2;0,2;16,3
01-01-2023 01:1411;31,4;6;1,7;0;259;6,4;0,7;4,3;25,8;30,1;0,4;15,7
01-01-2023 02:1411;41,8;9;1;0;279;12;0,5;3,1;14,8;17,9;0,1;14,7
01-01-2023 03:1411;18,9;6;0,5;7,3;114;9,9;0,5;5,3;14,8;20,1;0;13,5
01-01-2023 04:1411;19,2;4;0,9;0,4;130;12,1;0,5;5,5;14,6;20,1;0;12,5
01-01-2023 05:1411;19,9;8;0,4;0;105;5,2;0,6;10,1;17,2;27,4;0;12,3
01-01-2023 06:1411;19,4;11;1;0;120;4,8;0,5;10,6;16,2;26,8;0;11,9
01-01-2023 01:1412;15;5;0,9;0;113;2,2;0,6;13,6;14,7;28,3;0,1;12,2
01-01-2023 02:1412;21,7;7;0,2;0;22;5,6;0,4;4,6;15,8;20,4;0;12,5
01-01-2023 03:1412;17,5;9;0,5;0;56;9,3;0,3;1,4;10,6;12;0;12,4
01-01-2023 04:1412;8,6;8;0,9;0;133;4,4;0,4;5,6;10,5;16;0;11,4
01-01-2023 05:1412;23,1;5;0,9;0;156;1,9;0,4;11,2;12,5;23,7;0;11,7
